gene_name,transcript_counts.S12M,transcript_counts.S23M,transcript_counts.S31M,transcript_counts.S48M,transcript_counts.S59M,transcript_counts.S9M,exposed_males_sum_transcript_counts,exposed_males_median_transcript_counts,exposed_males_mean_transcript_counts,exposed_males_max_transcript_counts,exposed_males_min_transcript_counts,exposed_males_std_dev_transcript_counts
LOC111137678,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137679,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137680,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137681,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137682,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137683,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137684,1,2,1,2,2,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137685,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137686,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137687,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137688,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137689,1,2,1,2,2,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137690,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137691,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137692,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137693,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137694,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137695,2,4,2,3,3,3,17,3,2.83333333333333,4,2,0.752772652709081
LOC111137696,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137697,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137698,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137699,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137700,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137701,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137702,1,4,1,4,3,2,15,2.5,2.5,4,1,1.37840487520902
LOC111137703,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137704,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137705,0,1,1,0,1,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111137706,0,1,1,0,1,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111137707,2,1,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137708,3,3,1,1,3,1,12,2,2,3,1,1.09544511501033
LOC111137709,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137710,2,2,2,2,3,2,13,2,2.16666666666667,3,2,0.408248290463863
LOC111137711,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137712,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137713,3,3,3,3,2,3,17,3,2.83333333333333,3,2,0.408248290463863
LOC111137714,3,3,3,3,3,2,17,3,2.83333333333333,3,2,0.408248290463863
LOC111137715,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137716,1,1,2,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137717,0,1,0,1,0,0,2,0,0.333333333333333,1,0,0.516397779494322
LOC111137718,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137719,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137720,2,2,2,2,1,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111137721,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137722,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137723,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137724,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137725,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137726,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137727,7,3,4,6,8,4,32,5,5.33333333333333,8,3,1.96638416050035
LOC111137728,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137729,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137730,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137731,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137732,0,0,1,0,1,0,2,0,0.333333333333333,1,0,0.516397779494322
LOC111137733,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137734,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137735,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137736,2,2,2,2,1,3,12,2,2,3,1,0.632455532033676
LOC111137737,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137738,1,1,2,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137739,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137740,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137741,1,2,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137742,3,1,2,1,1,4,12,1.5,2,4,1,1.26491106406735
LOC111137743,0,1,0,0,0,0,1,0,0.166666666666667,1,0,0.408248290463863
LOC111137744,0,1,1,0,0,0,2,0,0.333333333333333,1,0,0.516397779494322
LOC111137745,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137746,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137747,1,1,1,1,1,2,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137748,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137749,1,1,0,1,1,0,4,1,0.666666666666667,1,0,0.516397779494322
LOC111137750,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137751,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137752,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137753,2,1,1,2,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111137754,1,0,0,1,1,0,3,0.5,0.5,1,0,0.547722557505166
LOC111137755,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137756,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137757,2,2,2,2,3,2,13,2,2.16666666666667,3,2,0.408248290463863
LOC111137758,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137759,1,0,1,1,1,0,4,1,0.666666666666667,1,0,0.516397779494322
LOC111137760,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137761,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137762,2,2,3,3,3,3,16,3,2.66666666666667,3,2,0.516397779494322
LOC111137763,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137764,1,1,1,1,3,2,9,1,1.5,3,1,0.836660026534076
LOC111137765,1,1,1,0,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137766,3,1,1,3,2,1,11,1.5,1.83333333333333,3,1,0.983192080250175
LOC111137767,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137768,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137769,1,1,2,3,4,1,12,1.5,2,4,1,1.26491106406735
LOC111137770,3,4,3,2,4,3,19,3,3.16666666666667,4,2,0.752772652709081
LOC111137771,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137772,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137773,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137774,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137775,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137776,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137777,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137778,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137779,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137780,2,2,2,2,2,2,12,2,2,2,2,0
LOC111137781,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137782,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137783,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137784,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137785,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137786,1,2,1,1,2,2,9,1.5,1.5,2,1,0.547722557505166
LOC111137787,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137788,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137789,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137790,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137791,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137792,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137793,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137794,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137795,2,1,2,1,1,2,9,1.5,1.5,2,1,0.547722557505166
LOC111137796,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137797,1,2,1,2,2,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137798,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137799,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137800,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137801,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137802,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137803,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137804,1,2,3,2,2,2,12,2,2,3,1,0.632455532033676
LOC111137805,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137806,2,2,2,2,3,2,13,2,2.16666666666667,3,2,0.408248290463863
LOC111137807,1,1,1,1,2,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111137808,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137809,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137810,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137811,3,3,3,3,3,3,18,3,3,3,3,0
LOC111137812,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137813,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137814,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137815,2,1,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137816,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137817,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137818,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137819,1,2,2,1,1,2,9,1.5,1.5,2,1,0.547722557505166
LOC111137820,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137821,3,3,1,1,2,3,13,2.5,2.16666666666667,3,1,0.983192080250175
LOC111137822,2,2,2,2,2,1,11,2,1.83333333333333,2,1,0.408248290463863
LOC111137823,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137824,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137825,7,5,5,8,17,8,50,7.5,8.33333333333333,17,5,4.45720390678581
LOC111137826,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137827,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137828,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137829,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137830,1,2,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137831,3,4,2,3,4,5,21,3.5,3.5,5,2,1.04880884817015
LOC111137832,2,2,2,2,1,3,12,2,2,3,1,0.632455532033676
LOC111137833,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137834,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137835,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137836,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137837,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137838,2,2,1,1,2,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137839,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137840,0,1,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137841,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137842,2,2,1,2,1,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137843,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137844,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137845,2,1,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111137846,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137847,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137848,1,1,1,1,1,0,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137849,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137850,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137851,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137852,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137853,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137854,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137855,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137856,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137857,2,2,1,2,1,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137858,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137859,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137860,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137861,2,2,2,1,2,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111137862,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137863,1,0,0,0,0,1,2,0,0.333333333333333,1,0,0.516397779494322
LOC111137864,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137865,1,0,0,0,0,1,2,0,0.333333333333333,1,0,0.516397779494322
LOC111137866,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137867,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137868,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137869,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137870,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137871,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137872,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137873,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137874,1,1,1,1,1,0,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137875,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137876,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137877,1,2,1,1,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137878,2,2,2,2,2,2,12,2,2,2,2,0
LOC111137879,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137880,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137881,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137882,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137883,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137884,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137885,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137886,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137887,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137888,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137889,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137890,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137891,3,1,1,2,1,2,10,1.5,1.66666666666667,3,1,0.816496580927726
LOC111137892,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137893,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137894,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137895,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137896,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137897,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137898,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137899,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137900,1,2,1,1,3,3,11,1.5,1.83333333333333,3,1,0.983192080250175
LOC111137901,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137902,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137903,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137904,1,2,1,2,1,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111137905,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137906,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137907,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137908,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137909,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137910,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137911,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137912,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137913,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137914,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137915,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137916,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137917,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137918,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137919,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137920,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137921,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137922,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137923,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137924,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137925,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137926,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137927,3,3,1,3,2,2,14,2.5,2.33333333333333,3,1,0.816496580927726
LOC111137928,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137929,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137930,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137931,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137932,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137933,5,3,3,2,4,4,21,3.5,3.5,5,2,1.04880884817015
LOC111137934,1,2,1,1,1,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111137935,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137936,2,2,2,2,3,2,13,2,2.16666666666667,3,2,0.408248290463863
LOC111137937,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137938,2,1,0,1,2,1,7,1,1.16666666666667,2,0,0.752772652709081
LOC111137939,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137940,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137941,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137942,4,2,4,3,4,4,21,4,3.5,4,2,0.836660026534076
LOC111137943,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137944,0,1,1,1,0,0,3,0.5,0.5,1,0,0.547722557505166
LOC111137945,2,1,1,2,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111137946,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137947,4,4,2,3,6,3,22,3.5,3.66666666666667,6,2,1.36626010212795
LOC111137948,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137949,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137950,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137951,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137952,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137953,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137954,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137955,1,2,1,2,2,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111137956,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137957,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137958,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137959,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137960,4,5,4,4,2,5,24,4,4,5,2,1.09544511501033
LOC111137961,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137962,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137963,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137964,0,1,1,1,1,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137965,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137966,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137967,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137968,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137969,3,4,3,3,4,2,19,3,3.16666666666667,4,2,0.752772652709081
LOC111137970,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137971,2,2,2,2,2,2,12,2,2,2,2,0
LOC111137972,2,2,2,2,2,2,12,2,2,2,2,0
LOC111137973,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137974,0,1,1,1,0,1,4,1,0.666666666666667,1,0,0.516397779494322
LOC111137975,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137976,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137977,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137978,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111137979,1,1,1,2,1,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111137980,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137981,2,1,1,2,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111137982,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137983,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137984,3,3,3,3,3,3,18,3,3,3,3,0
LOC111137985,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137986,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137987,1,3,1,1,1,1,8,1,1.33333333333333,3,1,0.816496580927726
LOC111137988,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137989,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137990,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137991,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137992,1,1,1,2,1,2,8,1,1.33333333333333,2,1,0.516397779494322
LOC111137993,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137994,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137995,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137996,3,3,3,3,3,3,18,3,3,3,3,0
LOC111137997,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137998,1,1,1,1,1,1,6,1,1,1,1,0
LOC111137999,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138000,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138001,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138002,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138003,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138004,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138005,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111138006,3,3,3,4,3,3,19,3,3.16666666666667,4,3,0.408248290463863
LOC111138007,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138008,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138009,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138010,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138011,2,2,2,2,1,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111138012,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138013,7,5,5,6,8,5,36,5.5,6,8,5,1.26491106406735
LOC111138014,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138015,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138016,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138017,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138018,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138019,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138020,1,2,2,1,2,1,9,1.5,1.5,2,1,0.547722557505166
LOC111138021,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138022,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138023,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138024,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138025,1,4,1,1,1,4,12,1,2,4,1,1.54919333848297
LOC111138026,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138027,2,2,2,2,2,2,12,2,2,2,2,0
LOC111138028,8,6,5,7,8,7,41,7,6.83333333333333,8,5,1.16904519445001
LOC111138029,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138030,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138031,4,1,1,3,10,3,22,3,3.66666666666667,10,1,3.32665998663324
LOC111138032,3,4,1,4,3,5,20,3.5,3.33333333333333,5,1,1.36626010212795
LOC111138033,1,1,1,1,0,1,5,1,0.833333333333333,1,0,0.408248290463863
LOC111138034,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138035,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138036,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138037,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138038,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138039,2,2,2,2,2,2,12,2,2,2,2,0
LOC111138040,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138041,2,1,1,1,3,1,9,1,1.5,3,1,0.836660026534076
LOC111138042,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138043,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138044,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138045,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138046,1,1,1,2,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111138047,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138048,1,2,2,2,1,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111138049,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138050,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138051,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138052,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138053,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138054,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138055,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138056,3,2,3,3,2,2,15,2.5,2.5,3,2,0.547722557505166
LOC111138057,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138058,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138059,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138060,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138061,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138062,1,1,1,2,2,1,8,1,1.33333333333333,2,1,0.516397779494322
LOC111138063,2,2,1,2,2,2,11,2,1.83333333333333,2,1,0.408248290463863
LOC111138064,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138065,2,2,1,2,1,2,10,2,1.66666666666667,2,1,0.516397779494322
LOC111138066,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138067,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138068,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138069,3,4,1,5,2,2,17,2.5,2.83333333333333,5,1,1.47196014438797
LOC111138070,1,1,1,1,2,1,7,1,1.16666666666667,2,1,0.408248290463863
LOC111138071,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138072,1,1,1,1,1,2,7,1,1.16666666666667,2,1,0.408248290463863
LOC111138073,2,2,2,3,1,2,12,2,2,3,1,0.632455532033676
LOC111138074,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138075,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138076,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138077,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138078,1,1,1,1,1,2,7,1,1.16666666666667,2,1,0.408248290463863
LOC111138079,1,1,1,1,1,1,6,1,1,1,1,0
LOC111138080,1,1,1,1,1,1,6,1,1,1,1,0
