"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"15070","LOC111126562",586,590,1184,1563,864,714,0,0.00680274732275262,0.703334025866938,0.981042540844464,0.388252979227043,0.197563172762572
"15071","LOC111126563",4,5,3,6,NA,NA,0,0.22314355131421,-0.287682072451781,0.405465108108164,NA,NA
"15072","LOC111126564",4,14,9,51,20,31,0,1.25276296849537,0.810930216216329,2.54553127160443,1.6094379124341,2.04769284336526
"15073","LOC111126566",33,36,40,53,34,98,0,0.0870113769896297,0.192371892647456,0.473784352085642,0.0298529631496811,1.08845991720409
"15074","LOC111126568",103.666666666667,402,222,212,226,228,0,1.3552714651079,0.761496758361155,0.715405651160888,0.779354375761161,0.788165005443316
"15075","LOC111126569",19,73,NA,NA,NA,NA,0,1.34602046198195,NA,NA,NA,NA
"15076","LOC111126573",31,69,447,NA,NA,NA,0,0.800119300112113,2.66857139012842,NA,NA,NA
"15077","LOC111126574",136,216,188,227,211,245,0,0.462623521948113,0.323787077093897,0.512295131745351,0.439203247740015,0.588603324808675
"15078","LOC111126576",99.3333333333333,159.333333333333,144.666666666667,162.333333333333,141.666666666667,113,0,0.472517245986052,0.375951047595,0.491170636577186,0.354995682419012,0.128906620875046
"15079","LOC111126577",22,29,63,NA,NA,NA,0,0.276253376628158,1.05209227303322,NA,NA,NA
"15080","LOC111126578",245,516,322,556,547,330,0,0.744848554936836,0.273293334999681,0.819510083705855,0.803190591877254,0.297834443915799
"15081","LOC111126579",1262,2971,2883,2653,3286,2185,0,0.856200832361449,0.826133654537244,0.742993311036581,0.956973255496055,0.548918064428532
"15082","LOC111126580",25.5,46,43,10.75,29.25,38.75,0,0.589962944324715,0.522521663529182,-0.863772697590709,0.137201121513485,0.418452303634975
"15083","LOC111126581",28,28,28,28,31,30,0,0,0,0,0.101782694309942,0.0689928714869514
"15084","LOC111126582",341,68,36,58,77,74,0,-1.61237477210741,-2.24836353882741,-1.7714394667371,-1.48807705542983,-1.52781738407935
"15085","LOC111126584",33,68,NA,NA,NA,NA,0,0.723000143709626,NA,NA,NA,NA
"15086","LOC111126585",70.5,78.1666666666667,77,72.5,68.4,59.8,0,0.103230589400002,0.0881927120354609,0.0279738520424062,-0.0302398851897181,-0.164607048861637
"15087","LOC111126586",28.2857142857143,35,47.7142857142857,50.5714285714286,40.7142857142857,34,0,0.212991179850192,0.522873962282165,0.581029882439239,0.364222149574115,0.184003642976939
"15088","LOC111126587",15.4285714285714,26.2857142857143,41.4285714285714,43.8571428571429,30.1428571428571,20.8571428571429,0,0.532804530484766,0.9877496958563,1.04471652046298,0.669726906351847,0.301475394584117
"15089","LOC111126588",78,46,22,16,49,82,0,-0.528067430200497,-1.26566637333128,-1.58412010444981,-0.464888528578965,0.0500104205746614
