"","gene","Sample.ID","Treatment","Sex","mean","sem"
"11480","gene-LOC111117173","44F","Control","F",0.117008777777778,0.0793986072026207
"11481","gene-LOC111117173","48M","Exposed","M",0.315155888888889,0.159424758482598
"11482","gene-LOC111117173","50F","Exposed","F",0,0
"11483","gene-LOC111117173","52F","Control","F",0.462963,0.462963
"11484","gene-LOC111117173","53F","Control","F",0.209942555555556,0.138991008414524
"11485","gene-LOC111117173","54F","Control","F",0.188323888888889,0.188323888888889
"11486","gene-LOC111117173","59M","Exposed","M",0,0
"11487","gene-LOC111117173","64M","Control","M",0.287418111111111,0.120922221793189
"11488","gene-LOC111117173","6M","Control","M",0.499869,0.250839405130055
"11489","gene-LOC111117173","76F","Control","F",0.144300111111111,0.144300111111111
"11490","gene-LOC111117173","77F","Exposed","F",0.154321,0.154321
"11491","gene-LOC111117173","7M","Control","M",0.671201777777778,0.473026947603111
"11492","gene-LOC111117173","9M","Exposed","M",0,0
"11493","gene-LOC111117175","12M","Exposed","M",73.9020393076923,11.7001984726762
"11494","gene-LOC111117175","13M","Control","M",70.2406236153846,11.5004733810324
"11495","gene-LOC111117175","16F","Control","F",66.2456013076923,10.9523572413684
"11496","gene-LOC111117175","19F","Control","F",66.8214812307692,11.0420274944919
"11497","gene-LOC111117175","22F","Exposed","F",63.1911626153846,10.3326630531696
"11498","gene-LOC111117175","23M","Exposed","M",71.3137592307692,11.5478064745523
"11499","gene-LOC111117175","29F","Exposed","F",64.4234521538462,10.7507518316166
"11500","gene-LOC111117175","31M","Exposed","M",71.3767458461539,11.9309606678111
"11501","gene-LOC111117175","35F","Exposed","F",63.8928936923077,11.9270628161219
"11502","gene-LOC111117175","36F","Exposed","F",65.6411688461538,11.1496353085211
"11503","gene-LOC111117175","39F","Control","F",68.0046927692308,10.79929715024
"11504","gene-LOC111117175","3F","Exposed","F",65.8305722307692,10.5962359973211
"11505","gene-LOC111117175","41F","Exposed","F",60.0575696153846,10.393439822643
"11506","gene-LOC111117175","44F","Control","F",62.8423460769231,10.9209140965483
"11507","gene-LOC111117175","48M","Exposed","M",70.2440681538462,11.9334682407056
"11508","gene-LOC111117175","50F","Exposed","F",69.0162250769231,11.0364931275188
"11509","gene-LOC111117175","52F","Control","F",64.4721336923077,10.3403362718165
"11510","gene-LOC111117175","53F","Control","F",67.9909397692308,11.3416928614174
"11511","gene-LOC111117175","54F","Control","F",66.21703,11.177017691085
"11512","gene-LOC111117175","59M","Exposed","M",74.3694823076923,11.7752176202218
"11513","gene-LOC111117175","64M","Control","M",69.9128712307692,11.7723841192788
"11514","gene-LOC111117175","6M","Control","M",74.2882686923077,11.7592449445974
"11515","gene-LOC111117175","76F","Control","F",67.9048913076923,11.2391305204715
"11516","gene-LOC111117175","77F","Exposed","F",71.7968001538461,11.2993536552426
"11517","gene-LOC111117175","7M","Control","M",74.7512304615385,11.8349430649955
"11518","gene-LOC111117175","9M","Exposed","M",74.9939363846154,11.8728767712505
"11519","gene-LOC111117177","12M","Exposed","M",96.636319,0.494335835123417
"11520","gene-LOC111117177","13M","Control","M",99.10714275,0.892857249999999
"11521","gene-LOC111117177","16F","Control","F",88.5026305,7.71756319491959
"11522","gene-LOC111117177","19F","Control","F",88.0325815,6.05023566136402
"11523","gene-LOC111117177","22F","Exposed","F",77.353207,10.2983981811214
"11524","gene-LOC111117177","23M","Exposed","M",92.27941175,4.29313546172314
"11525","gene-LOC111117177","29F","Exposed","F",92.9843305,4.80663692348787
"11526","gene-LOC111117177","31M","Exposed","M",77.51145925,10.8055866044983
"11527","gene-LOC111117177","35F","Exposed","F",70,23.8047614284762
"11528","gene-LOC111117177","36F","Exposed","F",78.169718,12.731444775185
"11529","gene-LOC111117177","39F","Control","F",83.4920635,11.3283747136142
"11530","gene-LOC111117177","3F","Exposed","F",84.41884925,1.60860521131012
"11531","gene-LOC111117177","41F","Exposed","F",66.22023825,18.2356948451648
"11532","gene-LOC111117177","44F","Control","F",82.43147975,7.67587345229462
"11533","gene-LOC111117177","48M","Exposed","M",50,28.8675134594813
"11534","gene-LOC111117177","50F","Exposed","F",89.2850955,4.80302882767247
"11535","gene-LOC111117177","52F","Control","F",73.520115,7.82972150743144
"11536","gene-LOC111117177","53F","Control","F",72.54346175,24.2139006811899
"11537","gene-LOC111117177","54F","Control","F",89.573775,2.23759070647359
"11538","gene-LOC111117177","59M","Exposed","M",98.14814825,1.85185175
"11539","gene-LOC111117177","64M","Control","M",69.61934475,15.592390720855
"11540","gene-LOC111117177","6M","Control","M",97.2953215,1.56268709409602
"11541","gene-LOC111117177","76F","Control","F",81.4814815,9.04852799436922
"11542","gene-LOC111117177","77F","Exposed","F",86.8212195,3.93153443897514
"11543","gene-LOC111117177","7M","Control","M",98.14560425,1.07210351269847
"11544","gene-LOC111117177","9M","Exposed","M",96.900161,2.05944530802665
"11545","gene-LOC111117178","12M","Exposed","M",5.49008764444444,1.73304187702513
"11546","gene-LOC111117178","13M","Control","M",5.0461988,1.51851827762994
"11547","gene-LOC111117178","16F","Control","F",5.49574033333333,1.91531881888161
"11548","gene-LOC111117178","19F","Control","F",4.34759651111111,1.26260648406372
"11549","gene-LOC111117178","22F","Exposed","F",3.27656602222222,1.15938354240386
"11550","gene-LOC111117178","23M","Exposed","M",5.12275075555556,1.84036645328112
"11551","gene-LOC111117178","29F","Exposed","F",7.60401726666667,2.31004222950269
"11552","gene-LOC111117178","31M","Exposed","M",3.869374,1.26177669129999
"11553","gene-LOC111117178","35F","Exposed","F",4.98074102222222,1.56614588400486
"11554","gene-LOC111117178","36F","Exposed","F",5.81922826666667,2.15042069551165
"11555","gene-LOC111117178","39F","Control","F",5.45101268888889,1.70679443995015
"11556","gene-LOC111117178","3F","Exposed","F",5.49938897777778,1.62026993605609
"11557","gene-LOC111117178","41F","Exposed","F",7.08830177777778,2.54423974639704
"11558","gene-LOC111117178","44F","Control","F",4.14089375555556,1.13223849185142
"11559","gene-LOC111117178","48M","Exposed","M",3.68792144444444,1.38218924576742
"11560","gene-LOC111117178","50F","Exposed","F",4.09554908888889,1.00602140039051
"11561","gene-LOC111117178","52F","Control","F",4.51884115555556,1.85815251392456
"11562","gene-LOC111117178","53F","Control","F",6.62746924444444,2.35698209483075
"11563","gene-LOC111117178","54F","Control","F",3.50885957777778,1.18824786999478
"11564","gene-LOC111117178","59M","Exposed","M",6.00643108888889,1.98277962279638
"11565","gene-LOC111117178","64M","Control","M",6.9879518,2.205968144441
"11566","gene-LOC111117178","6M","Control","M",7.41532893333333,2.49648785990913
"11567","gene-LOC111117178","76F","Control","F",5.89146646666667,2.0564600692509
"11568","gene-LOC111117178","77F","Exposed","F",4.27166333333333,1.65026255497293
"11569","gene-LOC111117178","7M","Control","M",5.10731382222222,1.53859720609158
"11570","gene-LOC111117178","9M","Exposed","M",4.80965133333333,1.61033338717254
"11571","gene-LOC111117186","12M","Exposed","M",0.3608765,0.122682640815894
"11572","gene-LOC111117186","13M","Control","M",0.353545545454545,0.111220296401509
"11573","gene-LOC111117186","16F","Control","F",0.186870636363636,0.135800367243167
"11574","gene-LOC111117186","19F","Control","F",0.199390727272727,0.113256900622923
"11575","gene-LOC111117186","22F","Exposed","F",0.212728181818182,0.127916419834752
"11576","gene-LOC111117186","23M","Exposed","M",0.357813954545455,0.112986553755954
"11577","gene-LOC111117186","29F","Exposed","F",0.259622590909091,0.107944441477263
"11578","gene-LOC111117186","31M","Exposed","M",0.221702318181818,0.123999114907702
"11579","gene-LOC111117186","35F","Exposed","F",0,0
"11580","gene-LOC111117186","36F","Exposed","F",0.312786545454545,0.117053719691618
"11581","gene-LOC111117186","39F","Control","F",0,0
"11582","gene-LOC111117186","3F","Exposed","F",0.424169318181818,0.156402926351018
"11583","gene-LOC111117186","41F","Exposed","F",0.365013772727273,0.260084755905884
"11584","gene-LOC111117186","44F","Control","F",0.122850136363636,0.122850136363636
"11585","gene-LOC111117186","48M","Exposed","M",0.460156409090909,0.162212336488222
"11586","gene-LOC111117186","50F","Exposed","F",0.271132363636364,0.188518008329949
"11587","gene-LOC111117186","52F","Control","F",0.372981590909091,0.136216001343513
"11588","gene-LOC111117186","53F","Control","F",0.112216545454545,0.0779481440311116
"11589","gene-LOC111117186","54F","Control","F",0.332000136363636,0.137162294807228
"11590","gene-LOC111117186","59M","Exposed","M",0.256537681818182,0.0860129194568265
"11591","gene-LOC111117186","64M","Control","M",0.154917681818182,0.076487722345677
"11592","gene-LOC111117186","6M","Control","M",0.212965,0.103168363508163
"11593","gene-LOC111117186","76F","Control","F",0.265710681818182,0.16911790993557
"11594","gene-LOC111117186","77F","Exposed","F",0.186329136363636,0.0804833804660277
"11595","gene-LOC111117186","7M","Control","M",0.394591954545455,0.142074808184309
"11596","gene-LOC111117186","9M","Exposed","M",1.31937359090909,0.421663809017417
"11597","gene-LOC111117187","12M","Exposed","M",0,0
"11598","gene-LOC111117187","13M","Control","M",0.170306285714286,0.0804707648308538
"11599","gene-LOC111117187","16F","Control","F",0.708518857142857,0.250870662706278
"11600","gene-LOC111117187","19F","Control","F",0.117096,0.117096
"11601","gene-LOC111117187","22F","Exposed","F",0.322493,0.208829550274061
"11602","gene-LOC111117187","23M","Exposed","M",0.454728,0.30852533713974
"11603","gene-LOC111117187","29F","Exposed","F",0.438626857142857,0.232290430411548
"11604","gene-LOC111117187","31M","Exposed","M",0.274725285714286,0.274725285714286
"11605","gene-LOC111117187","35F","Exposed","F",0,0
"11606","gene-LOC111117187","36F","Exposed","F",0.0830564285714286,0.0830564285714286
"11607","gene-LOC111117187","39F","Control","F",0,0
"11608","gene-LOC111117187","3F","Exposed","F",0,0
"11609","gene-LOC111117187","41F","Exposed","F",0,0
"11610","gene-LOC111117187","44F","Control","F",1.09890114285714,1.09890114285714
"11611","gene-LOC111117187","48M","Exposed","M",0.425677142857143,0.187307181240619
"11612","gene-LOC111117187","50F","Exposed","F",0,0
"11613","gene-LOC111117187","52F","Control","F",0.307539714285714,0.198660578096784
"11614","gene-LOC111117187","53F","Control","F",0.241113428571429,0.155639988786524
"11615","gene-LOC111117187","54F","Control","F",0,0
"11616","gene-LOC111117187","59M","Exposed","M",2.70814457142857,2.58125616514635
"11617","gene-LOC111117187","64M","Control","M",0.163960571428571,0.105938838369994
"11618","gene-LOC111117187","6M","Control","M",0.165212857142857,0.10752081202912
"11619","gene-LOC111117187","76F","Control","F",0.322851428571429,0.208404357257124
"11620","gene-LOC111117187","77F","Exposed","F",0.263034857142857,0.124869478484046
"11621","gene-LOC111117187","7M","Control","M",0.378788,0.247974954620133
"11622","gene-LOC111117187","9M","Exposed","M",0,0
"11623","gene-LOC111117188","12M","Exposed","M",0.43438471875,0.245829873161977
"11624","gene-LOC111117188","13M","Control","M",0.234447375,0.0639086852027615
"11625","gene-LOC111117188","16F","Control","F",1.37168388541667,0.330600935228535
"11626","gene-LOC111117188","19F","Control","F",0.316714395833333,0.0971353116759756
"11627","gene-LOC111117188","22F","Exposed","F",0.74091228125,0.1427605308004
"11628","gene-LOC111117188","23M","Exposed","M",0.21661215625,0.0608082258754108
"11629","gene-LOC111117188","29F","Exposed","F",2.20205271875,0.287112768660585
"11630","gene-LOC111117188","31M","Exposed","M",0.309138614583333,0.0923054241907286
"11631","gene-LOC111117188","35F","Exposed","F",1.32448730208333,0.230494894957702
"11632","gene-LOC111117188","36F","Exposed","F",0.612544833333333,0.186074436686366
"11633","gene-LOC111117188","39F","Control","F",0.658350239583333,0.1519930525755
"11634","gene-LOC111117188","3F","Exposed","F",0.77609640625,0.180055481704117
"11635","gene-LOC111117188","41F","Exposed","F",0.373222708333333,0.103294196578736
"11636","gene-LOC111117188","44F","Control","F",1.91041220833333,0.28752815997802
"11637","gene-LOC111117188","48M","Exposed","M",0.33258371875,0.0789942998558833
"11638","gene-LOC111117188","50F","Exposed","F",0.670052333333333,0.131737019328823
"11639","gene-LOC111117188","52F","Control","F",0.903529166666667,0.180479404300946
"11640","gene-LOC111117188","53F","Control","F",1.04025925,0.141472502035238
"11641","gene-LOC111117188","54F","Control","F",1.70641415625,0.235453639776206
"11642","gene-LOC111117188","59M","Exposed","M",0.33222771875,0.115583314511654
"11643","gene-LOC111117188","64M","Control","M",0.22682259375,0.0796745656433018
"11644","gene-LOC111117188","6M","Control","M",0.3123236875,0.0956167492462007
"11645","gene-LOC111117188","76F","Control","F",0.434608885416667,0.100042690432915
"11646","gene-LOC111117188","77F","Exposed","F",0.4683363125,0.102704297988173
"11647","gene-LOC111117188","7M","Control","M",0.119276197916667,0.0577604714866928
"11648","gene-LOC111117188","9M","Exposed","M",0.136836645833333,0.0556105188654566
"11649","gene-LOC111117189","12M","Exposed","M",0.445066808695652,0.19081530667059
"11650","gene-LOC111117189","13M","Control","M",0.249944904347826,0.0687022207166052
"11651","gene-LOC111117189","16F","Control","F",1.09900793913043,0.213547854254891
"11652","gene-LOC111117189","19F","Control","F",0.894372660869565,0.282609089441424
"11653","gene-LOC111117189","22F","Exposed","F",0.99824887826087,0.183991384584344
"11654","gene-LOC111117189","23M","Exposed","M",0.325350860869565,0.0678521807309254
"11655","gene-LOC111117189","29F","Exposed","F",1.78920606956522,0.246214997896731
"11656","gene-LOC111117189","31M","Exposed","M",1.05583269565217,0.528037395482913
"11657","gene-LOC111117189","35F","Exposed","F",1.06185692173913,0.177828030661624
"11658","gene-LOC111117189","36F","Exposed","F",0.640961530434783,0.129303228911559
"11659","gene-LOC111117189","39F","Control","F",0.830551634782609,0.201006046962153
"11660","gene-LOC111117189","3F","Exposed","F",0.963340886956522,0.170716845931984
"11661","gene-LOC111117189","41F","Exposed","F",1.01388486086957,0.297568313477101
"11662","gene-LOC111117189","44F","Control","F",1.0483689826087,0.147200493812235
"11663","gene-LOC111117189","48M","Exposed","M",0.559311191304348,0.362415119917974
"11664","gene-LOC111117189","50F","Exposed","F",0.937042573913043,0.157141721712492
"11665","gene-LOC111117189","52F","Control","F",0.924724347826087,0.160312222101304
"11666","gene-LOC111117189","53F","Control","F",1.16562193913043,0.16975941977717
"11667","gene-LOC111117189","54F","Control","F",1.83417480869565,0.265220812887379
"11668","gene-LOC111117189","59M","Exposed","M",0.923256765217391,0.462105824499166
"11669","gene-LOC111117189","64M","Control","M",0.471775513043478,0.103744990411531
"11670","gene-LOC111117189","6M","Control","M",0.638130973913044,0.244642000385616
"11671","gene-LOC111117189","76F","Control","F",1.11237867826087,0.287337769155526
"11672","gene-LOC111117189","77F","Exposed","F",1.49936030434783,0.496663695605027
"11673","gene-LOC111117189","7M","Control","M",0.524105339130435,0.192779282166522
"11674","gene-LOC111117189","9M","Exposed","M",0.296059365217391,0.0692368729108484
"11675","gene-LOC111117191","12M","Exposed","M",0.226333418918919,0.0605359117959929
"11676","gene-LOC111117191","13M","Control","M",0.299806135135135,0.119738642921427
"11677","gene-LOC111117191","16F","Control","F",0.548507986486486,0.136059619315048
"11678","gene-LOC111117191","19F","Control","F",0.130407810810811,0.070270958647516
"11679","gene-LOC111117191","22F","Exposed","F",0.342343797297297,0.0971657135039551
"11680","gene-LOC111117191","23M","Exposed","M",0.181830851351351,0.0645176705665468
"11681","gene-LOC111117191","29F","Exposed","F",0.576144040540541,0.133119321055592
"11682","gene-LOC111117191","31M","Exposed","M",0.345718418918919,0.10509824885914
